1,1
2,01
3,000
4,0010
5,001101
6,0011110
7,0011101
8,0011100
9,0011000
10,00111111
11,00110011
12,00111110000
13,001111100111
14,0011111010001
15,0011001010101
17,0011001010011
16,00110010111110
18,00111110101000
19,00110010111010
21,00110010101100
23,00110010101111
20,001100101010010
24,001100101100000
26,001100101110111
27,001100101010011
29,001100101011010
32,001111101001001
394,001100101111000
524,001100101011011
691,001100100000011
742,001100101111001
777,001100101011100
1003,001100100100000
1024,001100100100011
22,0011111010000110
25,0011111010000111
28,0011111010010000
31,0011001010111011
34,0011001011000010
37,0011111010010001
38,0011111010100110
45,0011001011000011
46,0011001011110111
50,0011001011000100
51,0011001011111100
76,0011111010101100
79,0011001011000101
82,0011111010010100
84,0011001011000110
108,0011001011000111
123,0011111000100010
132,0011001011001000
142,0011001011001001
178,0011111010010101
180,0011001011001010
223,0011001011001011
266,0011111000101110
323,0011111000110011
337,0011111000110110
341,0011111000110111
342,0011111000111000
355,0011111000111010
367,0011111000111011
409,0011001011001100
433,0011111001000000
439,0011111010010110
442,0011111001000010
454,0011111010010111
456,0011111001000100
476,0011111010011000
482,0011001011001101
490,0011111001000111
507,0011001011001110
510,0011001011001111
515,0011111010011001
523,0011111001001011
531,0011001011010000
532,0011001011010001
538,0011111010011010
540,0011111001001110
549,0011111001010000
550,0011001011010010
559,0011111001010001
563,0011111010011011
629,0011111001011000
645,0011001011010011
647,0011111011111100
649,0011001011010100
655,0011001011010101
656,0011111010011100
657,0011111001011100
665,0011001011010110
666,0011001011010111
669,0011001011011000
671,0011111010011101
672,0011001000000000
673,0011001011011001
674,0011111001011110
678,0011001000000010
682,0011001011011010
686,0011001011011011
688,0011111010011110
692,0011001011011100
693,0011111010011111
694,0011111001011111
696,0011001011011101
703,0011001011011110
706,0011001000001001
708,0011001000001010
714,0011001011011111
719,0011001000001110
720,0011111001100001
730,0011001000010001
750,0011001000010110
772,0011001011100000
776,0011001000011010
780,0011001000011011
784,0011001000011101
797,0011001000100000
801,0011001011100001
810,0011001011100010
914,0011001011100011
945,0011001011100100
958,0011001000110101
959,0011001011100101
970,0011001011100110
978,0011001000111001
994,0011111001101100
995,0011001011100111
1002,0011001000111110
1008,0011001011101100
1012,0011001001000010
1019,0011111010000000
1027,0011001011101101
1030,0011001001000101
1033,0011001011110100
1045,0011001001001010
1316,0011001001100000
1350,0011001001101000
30,00111110101001001
35,00110010111101010
36,00111110101001010
39,00111110101001011
41,00110010111101011
42,00111110101001110
43,00110010111101100
44,00111110101001111
57,00110010111101101
59,00111110101010010
64,00111110101010100
74,00110010111111010
75,00111110101010111
80,00111110101011011
81,00110010111111011
85,00111110101011100
87,00111110101011101
89,00111110101011110
91,00110010111111100
94,00111110101100000
95,00110010111111101
96,00110010111111110
97,00111110101100001
111,00110010111111111
112,00111110001000000
113,00111110001000001
114,00111110001000010
115,00111110001000011
120,00111110101100111
124,00111110101101000
126,00111110001000110
129,00111110101101001
140,00111110001000111
144,00111110001001000
152,00111110101101110
157,00111110001001001
159,00111110001001010
160,00111110001001011
164,00111110101110010
166,00111110001001100
171,00111110001001101
174,00111110101110100
175,00111110001001110
184,00111110001001111
189,00111110001010000
194,00111110001010001
196,00111110001010010
202,00111110101111011
207,00111110001010011
211,00111110101111110
217,00111110001010100
221,00111110001010101
227,00111110001010110
232,00111110001010111
233,00111110110000100
236,00111110110000101
241,00111110001011000
243,00111110001011001
251,00111110001011010
265,00111110001011011
267,00111110001011110
271,00111110001011111
272,00111110110001101
275,00111110001100000
278,00111110110001110
281,00111110110010000
282,00111110110010001
284,00111110110010010
290,00111110110010100
291,00111110110010101
293,00111110001100001
301,00111110110011001
302,00111110001100010
315,00111110001100011
316,00111110001100100
318,00111110001100101
319,00111110110011110
324,00111110110100000
326,00111110001101000
327,00111110110100001
330,00111110001101001
334,00111110001101010
335,00111110001101011
338,00111110110100011
346,00111110001110010
362,00111110110101001
369,00111110110101011
376,00111110001110011
387,00111110110110000
388,00111110001111000
399,00111110001111001
401,00111110001111010
403,00111110110110100
410,00111110001111011
412,00111110001111100
417,00111110001111101
420,00111110001111110
425,00111110001111111
426,00111110110111001
427,00111110110111010
441,00111110010000010
444,00111110111000000
445,00111110111000001
446,00111110010000011
451,00111110010000110
457,00111110111000100
458,00111110010000111
460,00111110111000101
461,00111110111000110
465,00111110010001010
469,00111110010001011
477,00111110111001010
481,00111110111001101
485,00111110010001100
486,00111110010001101
493,00111110111010000
495,00111110111010001
498,00111110010010000
502,00111110010010001
505,00111110111010101
508,00111110010010010
513,00111110010010011
517,00111110010010100
528,00111110010010101
530,00111110010011000
533,00111110111011011
534,00111110111011100
536,00111110010011001
537,00111110010011010
539,00111110010011011
543,00111110111011101
544,00111110010011110
545,00111110111011110
546,00111110010011111
554,00111110111100000
561,00111110010100100
562,00111110010100101
564,00111110010100110
568,00111110010100111
571,00111110111100100
578,00111110010101000
586,00111110111101000
587,00111110010101001
593,00111110010101010
597,00111110111101011
600,00111110010101011
601,00111110010101100
604,00111110010101101
608,00111110010101110
610,00111110010101111
625,00111110111110001
648,00111110111110111
650,00111110010110010
651,00111110010110011
652,00111110010110100
653,00111110010110101
654,00111110010110110
660,00111110111111011
661,00111110111111100
663,00111110111111110
664,00111110010110111
667,00111110010111010
668,00111110111111111
676,00110010000000010
680,00110010000000110
684,00110010000001000
690,00111110010111011
697,00110010000001010
698,00110010000001011
701,00111110011000000
702,00111110011000001
705,00110010000010000
709,00110010000010110
711,00110010000010111
713,00110010000011000
716,00110010000011001
717,00110010000011010
721,00110010000011011
723,00110010000011110
729,00110010000100000
731,00111110011000100
732,00111110011000101
734,00110010000100001
737,00111110011000110
738,00110010000100100
739,00110010000100101
741,00110010000100110
743,00110010000100111
744,00110010000101000
745,00110010000101001
748,00110010000101010
754,00110010000101011
755,00110010000101110
759,00110010000110000
760,00110010000110001
763,00110010000110011
768,00111110011000111
781,00110010000111000
785,00110010000111100
788,00111110011001000
789,00110010000111101
796,00111110011001001
798,00110010001000010
799,00111110011001010
802,00111110011001011
805,00110010001000100
806,00110010001000101
809,00111110011001100
812,00110010001000110
814,00110010001001000
815,00110010001001001
819,00110010001001010
820,00110010001001011
821,00110010001001100
826,00110010001001101
833,00110010001001111
836,00110010001010000
849,00110010001010010
856,00110010001010011
857,00111110011001101
866,00110010001010101
869,00110010001010110
875,00110010001010111
877,00110010001011000
879,00110010001011001
882,00111110011001110
889,00110010001011011
903,00111110011001111
905,00110010001011110
910,00111110011010000
918,00110010001100001
922,00110010001100011
925,00111110011010001
927,00110010001100100
932,00110010001100101
933,00110010001100110
961,00110010001101100
965,00111110011010010
966,00110010001101110
968,00111110011010011
973,00110010001101111
976,00111110011010100
981,00111110011010101
982,00110010001110100
984,00110010001110101
985,00111110011010110
988,00110010001110110
990,00110010001110111
992,00111110011010111
993,00110010001111000
996,00110010001111001
998,00110010001111010
1006,00110010001111110
1007,00111110011011010
1011,00111110011011011
1013,00111110011011100
1015,00110010010000110
1017,00111110011011101
1018,00111110011011110
1021,00110010010000111
1022,00110010010001000
1026,00111110011011111
1031,00110010010010000
1032,00110010010010001
1043,00111110100000010
1047,00110010010010110
1053,00110010010011000
1058,00110010010011001
1070,00110010010011011
1073,00110010010011100
1182,00110010010100110
1257,00110010010110000
1280,00111110100000011
1285,00111110100000100
1287,00111110100000101
1290,00110010010110101
1293,00110010010110111
1302,00110010010111010
1303,00110010010111011
1305,00110010010111100
1317,00110010011000010
1318,00110010011000011
1319,00111110100000110
1329,00110010011000111
1330,00110010011001000
1342,00111110100000111
1343,00111110100001000
1344,00110010011001100
1346,00110010011001110
1351,00110010011001111
1352,00111110100001001
1356,00110010011010011
1434,00110010011011101
1489,00110010011100101
1507,00110010011100111
1512,00110010011101001
1615,00110010011110001
1681,00110010011110100
1706,00110010011110101
1911,00110010100000000
1951,00110010100001000
1976,00110010100001101
1988,00111110100001010
1990,00110010100010000
1996,00110010100010010
1997,00111110100001011
2002,00110010100010100
2008,00110010100010110
2023,00110010100011010
2027,00110010100011100
2060,00110010100100010
3888,00110010101000000
3909,00110010101000001
3961,00110010101000101
33,001111101010010001
49,001111101010100001
55,001111101010100011
60,001111101010100110
62,001111101010100111
66,001111101010101011
67,001111101010101100
78,001111101010110100
86,001111101010110101
92,001111101010111111
98,001111101011000100
100,001111101011000101
105,001111101011000111
107,001111101011001000
109,001111101011001001
116,001111101011001010
118,001111101011001011
134,001111101011010101
143,001111101011011000
145,001111101011011001
155,001111101011011110
156,001111101011011111
162,001111101011100001
165,001111101011100011
177,001111101011100111
183,001111101011101011
186,001111101011101100
188,001111101011101110
190,001111101011101111
192,001111101011110000
195,001111101011110001
197,001111101011110010
200,001111101011110100
201,001111101011110101
205,001111101011111001
208,001111101011111010
209,001111101011111011
212,001111101011111110
214,001111101100000000
216,001111101100000001
218,001111101100000010
225,001111101100000100
228,001111101100000101
231,001111101100000111
237,001111101100001100
238,001111101100001101
239,001111101100001110
240,001111101100001111
246,001111101100010000
249,001111101100010001
250,001111101100010010
253,001111101100010011
258,001111101100010110
264,001111101100011000
286,001111101100011111
288,001111101100100110
292,001111101100101100
296,001111101100101101
298,001111101100101111
303,001111101100110001
304,001111101100110100
305,001111101100110101
306,001111101100110110
307,001111101100110111
310,001111101100111000
313,001111101100111001
314,001111101100111010
317,001111101100111011
322,001111101100111111
340,001111101101001001
343,001111101101001010
347,001111101101001011
353,001111101101001101
354,001111101101001110
356,001111101101001111
358,001111101101010000
370,001111101101010101
371,001111101101011000
378,001111101101011011
382,001111101101011100
385,001111101101011110
391,001111101101100010
400,001111101101100110
405,001111101101101010
407,001111101101101011
421,001111101101101110
422,001111101101101111
424,001111101101110001
428,001111101101110110
431,001111101101110111
432,001111101101111000
434,001111101101111001
435,001111101101111010
436,001111101101111011
437,001111101101111100
438,001111101101111101
440,001111101101111110
447,001111101101111111
448,001111101110000100
450,001111101110000101
453,001111101110000110
464,001111101110001110
466,001111101110001111
467,001111101110010000
470,001111101110010010
474,001111101110010011
478,001111101110010110
480,001111101110011000
484,001111101110011001
488,001111101110011100
491,001111101110011110
497,001111101110100100
499,001111101110100101
500,001111101110100110
503,001111101110100111
504,001111101110101000
509,001111101110101001
514,001111101110101101
518,001111101110101111
519,001111101110110000
520,001111101110110001
526,001111101110110011
527,001111101110110100
529,001111101110110101
547,001111101110111110
557,001111101111000011
560,001111101111000100
569,001111101111000101
570,001111101111000110
572,001111101111000111
573,001111101111001010
575,001111101111001011
581,001111101111001101
594,001111101111010011
609,001111101111011000
615,001111101111011011
616,001111101111011100
617,001111101111011101
618,001111101111011110
624,001111101111100001
626,001111101111100100
627,001111101111100101
631,001111101111100111
637,001111101111101001
640,001111101111101011
643,001111101111101101
658,001111101111110100
659,001111101111110101
662,001111101111111010
677,001100100000000110
679,001100100000000111
681,001100100000001110
687,001100100000001111
695,001100100000010010
699,001100100000010011
707,001100100000100010
715,001100100000100011
725,001100100000111110
752,001100100000111111
758,001100100001011110
761,001100100001011111
762,001100100001100100
766,001100100001100101
783,001100100001110010
790,001100100001110011
791,001100100001111100
793,001100100001111101
794,001100100001111110
795,001100100001111111
803,001100100010000110
811,001100100010000111
813,001100100010001110
824,001100100010001111
831,001100100010011100
838,001100100010011101
839,001100100010100010
858,001100100010100011
861,001100100010101000
874,001100100010101001
880,001100100010110100
881,001100100010110101
890,001100100010111000
891,001100100010111001
894,001100100010111010
895,001100100010111011
907,001100100010111110
912,001100100010111111
913,001100100011000000
915,001100100011000001
921,001100100011000100
928,001100100011000101
934,001100100011001110
948,001100100011001111
953,001100100011010000
954,001100100011010001
956,001100100011010010
963,001100100011010011
964,001100100011011010
971,001100100011011011
974,001100100011100000
979,001100100011100001
980,001100100011100010
987,001100100011100011
999,001100100011110110
1010,001100100011110111
1014,001100100011111110
1020,001100100011111111
1025,001100100100010010
1034,001100100100010011
1035,001100100100100100
1037,001100100100100101
1044,001100100100100110
1049,001100100100100111
1052,001100100100101110
1061,001100100100101111
1065,001100100100110100
1071,001100100100110101
1074,001100100100111010
1089,001100100100111011
1096,001100100100111100
1102,001100100100111101
1128,001100100100111110
1135,001100100100111111
1137,001100100101000000
1152,001100100101000001
1153,001100100101000010
