1,1
2,01
3,0001
4,00001
5,001001
6,0010101
7,0010001
703,00101000
8,001010011
9,001011000
38,001011001
615,001110001
695,001110111
696,001111000
700,001111001
701,001111010
775,000000000
815,000000001
849,000000010
885,000000011
899,000000100
965,000000101
989,000000110
995,000000111
1002,000001000
1007,000001001
1008,000001010
1017,000001011
1046,000001100
1051,000001101
1053,000001110
1054,000001111
1055,001000000
1056,001000001
1057,001000010
1058,001000011
1061,001010010
39,0010110100
40,0010110101
47,0010110110
51,0010110111
53,0010111000
62,0010111001
64,0010111010
75,0010111011
106,0010111100
108,0010111101
110,0010111110
114,0010111111
117,0011000000
147,0011000001
149,0011000010
155,0011000011
175,0011000100
178,0011000101
221,0011000110
224,0011000111
228,0011001000
258,0011001001
301,0011001010
310,0011001011
339,0011001100
369,0011001101
385,0011001110
392,0011001111
396,0011010000
415,0011010001
417,0011010010
418,0011010011
437,0011010100
442,0011010101
474,0011010110
494,0011010111
526,0011011000
538,0011011001
543,0011011010
544,0011011011
550,0011011100
554,0011011101
578,0011011110
610,0011011111
613,0011100000
620,0011100001
635,0011100100
639,0011100101
651,0011100110
656,0011100111
658,0011101000
670,0011101001
674,0011101010
681,0011101011
689,0011101100
697,0011101101
704,0011110110
705,0011110111
707,0011111000
708,0011111001
709,0011111010
710,0011111011
711,0011111100
712,0011111101
714,0011111110
759,0011111111
