1,1
2,01
3,0011
4,00100
5,00010
7,00000
8,00001
6,001010
9,001011
10,000111
11,00011001
12,000110001
13,0001101001
14,00011010100
15,00011010000
17,00011000010
18,00011000011
16,000110101100
19,0001101010110
20,0001101000100
21,0001101000101
22,0001101000110
27,00011010001110
164,00011010001111
844,00011010101000
882,00011010101001
945,00011010101010
1858,00011000000101
3955,00011000001110
24,000110101011100
28,000110101011101
34,000110101011111
45,000110101101011
82,000110101101111
176,000110101111000
223,000110101111011
307,000110110000001
450,000110110001011
513,000110110001110
591,000110110010100
661,000110110011000
694,000110110011010
705,000110110011011
714,000110110011100
749,000110110100000
776,000110110100100
779,000110110100101
805,000110110101011
827,000110110101101
864,000110110110100
867,000110110110101
876,000110110110111
886,000110110111010
888,000110110111011
900,000110110111111
953,000110111000111
963,000110111001010
965,000110111001011
968,000110111001100
969,000110111001101
993,000110111010010
997,000110111010100
1007,000110111010111
1532,000110111101011
1571,000110111101101
1577,000110111101110
1798,000110000000000
1800,000110000000001
1804,000110000000010
1805,000110000000011
1815,000110000000100
1821,000110000000101
1831,000110000000110
1833,000110000000111
1856,000110000001000
1876,000110000001001
1899,000110000001100
1901,000110000001101
1908,000110000001110
1918,000110000001111
1963,000110000010000
1981,000110000010001
2013,000110000010010
2039,000110000010011
2053,000110000010100
2888,000110000010101
3606,000110000010110
3875,000110000010111
3909,000110000011000
3932,000110000011001
3940,000110000011010
3969,000110000011011
3973,000110000011110
3978,000110000011111
3980,000110101010110
23,0001101010101110
25,0001101010101111
30,0001101010111100
32,0001101010111101
35,0001101011010000
37,0001101011010001
38,0001101011010010
40,0001101011010011
41,0001101011010100
43,0001101011010101
55,0001101011011000
65,0001101011011001
73,0001101011011010
75,0001101011011011
81,0001101011011100
87,0001101011011101
93,0001101011100000
94,0001101011100001
95,0001101011100010
100,0001101011100011
110,0001101011100100
111,0001101011100101
125,0001101011100110
131,0001101011100111
133,0001101011101000
135,0001101011101001
136,0001101011101010
141,0001101011101011
145,0001101011101100
152,0001101011101101
158,0001101011101110
159,0001101011101111
178,0001101011110010
182,0001101011110011
183,0001101011110100
208,0001101011110101
229,0001101011111000
230,0001101011111001
240,0001101011111010
245,0001101011111011
249,0001101011111100
266,0001101011111101
284,0001101011111110
285,0001101011111111
297,0001101100000000
303,0001101100000001
309,0001101100000100
313,0001101100000101
323,0001101100000110
325,0001101100000111
327,0001101100001000
352,0001101100001001
383,0001101100001010
387,0001101100001011
391,0001101100001100
400,0001101100001101
412,0001101100001110
414,0001101100001111
415,0001101100010000
418,0001101100010001
433,0001101100010010
440,0001101100010011
442,0001101100010100
454,0001101100010101
465,0001101100011000
489,0001101100011001
509,0001101100011010
516,0001101100011011
524,0001101100011110
531,0001101100011111
541,0001101100100000
559,0001101100100001
562,0001101100100010
563,0001101100100011
564,0001101100100100
574,0001101100100101
583,0001101100100110
602,0001101100100111
611,0001101100101010
616,0001101100101011
647,0001101100101100
650,0001101100101101
655,0001101100101110
666,0001101100101111
677,0001101100110010
684,0001101100110011
720,0001101100111010
731,0001101100111011
737,0001101100111100
742,0001101100111101
746,0001101100111110
747,0001101100111111
750,0001101101000010
751,0001101101000011
756,0001101101000100
763,0001101101000101
768,0001101101000110
772,0001101101000111
782,0001101101001100
787,0001101101001101
789,0001101101001110
792,0001101101001111
797,0001101101010000
799,0001101101010001
801,0001101101010010
802,0001101101010011
803,0001101101010100
812,0001101101010101
820,0001101101011000
824,0001101101011001
829,0001101101011100
830,0001101101011101
831,0001101101011110
833,0001101101011111
839,0001101101100000
846,0001101101100001
848,0001101101100010
849,0001101101100011
856,0001101101100100
858,0001101101100101
859,0001101101100110
868,0001101101100111
873,0001101101101100
878,0001101101101101
881,0001101101110000
883,0001101101110001
885,0001101101110010
889,0001101101110011
890,0001101101111000
891,0001101101111001
894,0001101101111010
896,0001101101111011
897,0001101101111100
898,0001101101111101
902,0001101110000000
907,0001101110000001
908,0001101110000010
909,0001101110000011
915,0001101110000100
916,0001101110000101
917,0001101110000110
919,0001101110000111
929,0001101110001000
932,0001101110001001
935,0001101110001010
938,0001101110001011
940,0001101110001100
948,0001101110001101
954,0001101110010000
958,0001101110010001
960,0001101110010010
974,0001101110010011
975,0001101110011100
976,0001101110011101
978,0001101110011110
979,0001101110011111
980,0001101110100000
984,0001101110100001
991,0001101110100010
994,0001101110100011
995,0001101110100110
1002,0001101110100111
1004,0001101110101010
1005,0001101110101011
1006,0001101110101100
1016,0001101110101101
1017,0001101110110000
1018,0001101110110001
1035,0001101110110010
1039,0001101110110011
1045,0001101110110100
1049,0001101110110101
1056,0001101110110110
1072,0001101110110111
1075,0001101110111000
1095,0001101110111001
1111,0001101110111010
1124,0001101110111011
1131,0001101110111100
1132,0001101110111101
1154,0001101110111110
1216,0001101110111111
1231,0001101111000000
1232,0001101111000001
1234,0001101111000010
1237,0001101111000011
1239,0001101111000100
1248,0001101111000101
1306,0001101111000110
1309,0001101111000111
1321,0001101111001000
1340,0001101111001001
1369,0001101111001010
1386,0001101111001011
1390,0001101111001100
1415,0001101111001101
1427,0001101111001110
1438,0001101111001111
1445,0001101111010000
1446,0001101111010001
1513,0001101111010010
1519,0001101111010011
1528,0001101111010100
1547,0001101111010101
1554,0001101111011000
1566,0001101111011001
1590,0001101111011110
1593,0001101111011111
1615,0001101111100000
1619,0001101111100001
1636,0001101111100010
1638,0001101111100011
1643,0001101111100100
1653,0001101111100101
1654,0001101111100110
1657,0001101111100111
1661,0001101111101000
1665,0001101111101001
1676,0001101111101010
1677,0001101111101011
1683,0001101111101100
1687,0001101111101101
1691,0001101111101110
1692,0001101111101111
1698,0001101111110000
1705,0001101111110001
1707,0001101111110010
1710,0001101111110011
1712,0001101111110100
1748,0001101111110101
1751,0001101111110110
1752,0001101111110111
1753,0001101111111000
1756,0001101111111001
1762,0001101111111010
1764,0001101111111011
1765,0001101111111100
1778,0001101111111101
1782,0001101111111110
1794,0001101111111111
